day_index,date,price,real_price,log_return,aggregate_action,thinking_external,total_demand,active_agents,alive_agents,mean_action_lstm,mean_action_gru,mean_action_cnn,mean_action_mlp,mean_action_momentum,mean_action_value,mean_action_random
1235,2016-05-26,135.9723285138724,191.7,-0.0003338201010891564,-0.5826086956521739,0.46898088455200193,-0.11362781110017195,108,230,0.0,3.0,2.0,1.0,0.6,-2.15,0.16666666666666666
1236,2016-05-27,136.10556359691333,190.25,0.0009793893407306642,-0.15217391304347827,0.4745649337768555,0.3223910207333772,117,230,1.6666666666666667,1.0,1.0,2.3333333333333335,1.92,-2.33,-0.6666666666666666
1237,2016-05-30,135.7560399254644,192.15,-0.0025713367353184585,-1.317391304347826,0.47742576599121095,-0.8399655383566151,131,230,1.0,3.0,0.0,2.3333333333333335,-0.8,-2.48,0.3333333333333333
1238,2016-05-31,135.76962905271776,202.3,0.00010009460479992608,-0.45217391304347826,0.47997074127197265,0.027796828228494386,114,230,1.0,2.3333333333333335,2.0,0.0,0.62,-1.67,-0.8333333333333334
1239,2016-06-01,136.26552243724396,205.2,0.003645807764849911,0.7086956521739131,0.4853525479634603,1.1940482001373733,121,230,2.0,1.3333333333333333,2.0,1.0,2.6,-1.28,0.6666666666666666
1240,2016-06-02,136.72609569819443,204.55,0.0033742698848542715,0.6217391304347826,0.486937427520752,1.1086765579555347,113,230,2.0,0.0,5.0,1.6666666666666667,1.7,-0.46,-0.3888888888888889
1241,2016-06-03,136.93557064696176,203.7,0.0015309048759120148,0.013043478260869565,0.48815135955810546,0.501194837818975,117,230,3.0,1.6666666666666667,5.0,2.3333333333333335,0.09,-0.44,0.1111111111111111
1242,2016-06-06,136.99663255183418,206.5,0.0004458176524755818,-0.34347826086956523,0.49183502197265627,0.14835676110309104,102,230,2.0,1.3333333333333333,2.0,1.6666666666666667,-0.26,-0.64,-0.5555555555555556
1243,2016-06-07,137.360133841828,203.4,0.0026498453635466945,0.3869565217391304,0.49038988749186196,0.8773464092309924,124,230,3.3333333333333335,0.0,3.0,2.0,1.12,-0.64,0.8888888888888888
1244,2016-06-08,137.3106255343433,201.9,-0.0003604920169390835,-0.6043478260869565,0.48482789993286135,-0.11951992615409512,114,230,2.3333333333333335,3.0,3.3333333333333335,1.3333333333333333,-1.16,-0.5,-0.16666666666666666
